destination,packet_transmit,packet_receive,packet_loss_count,packet_loss_rate,rtt_min,rtt_avg,rtt_max,rtt_mdev,packet_duplicate_count,packet_duplicate_rate,jitter,loss_rate,loss_count,location,latitude,longitude,wifi_name
google.com,60,59,1,1.6666666666666667,9.123,16.83,131.252,24.766,0,0.0,10.05793103448276,1.6666666666666667,1,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
youtube.com,60,60,0,0.0,9.523,16.058,126.344,21.858,0,0.0,9.866101694915251,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
tmall.com,60,59,1,1.6666666666666667,267.113,300.475,402.344,29.529,0,0.0,24.24137931034483,1.6666666666666667,1,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
facebook.com,60,60,0,0.0,11.353,21.62,121.948,25.318,0,0.0,12.63050847457627,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
qq.com,60,60,0,0.0,221.237,233.701,381.88,35.139,0,0.0,17.016949152542374,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
baidu.com,60,60,0,0.0,220.918,257.417,464.364,43.084,0,0.0,29.35593220338983,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
sohu.com,60,60,0,0.0,217.204,232.35,344.493,32.468,0,0.0,16.915254237288135,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
taobao.com,60,60,0,0.0,243.391,262.515,426.576,41.477,0,0.0,24.576271186440678,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
360.cn,60,60,0,0.0,256.858,264.109,364.161,16.677,0,0.0,10.983050847457626,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
jd.com,60,60,0,0.0,262.489,274.551,382.199,26.253,0,0.0,12.559322033898304,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
amazon.com,60,59,1,1.6666666666666667,9.644,24.429,281.758,44.013,0,0.0,22.982413793103447,1.6666666666666667,1,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
yahoo.com,60,59,1,1.6666666666666667,12.584,15.982,71.018,10.278,0,0.0,4.472413793103448,1.6666666666666667,1,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
wikipedia.org,60,59,1,1.6666666666666667,34.222,43.823,175.062,28.103,0,0.0,13.56551724137931,1.6666666666666667,1,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
weibo.com,60,60,0,0.0,234.137,245.326,350.905,28.871,0,0.0,14.169491525423728,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
sina.com.cn,60,37,23,38.333333333333336,244.23,312.084,436.208,46.006,0,0.0,33.47222222222222,38.333333333333336,23,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
alipay.com,60,59,1,1.6666666666666667,257.559,279.217,387.786,28.141,0,0.0,16.24137931034483,1.6666666666666667,1,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
bing.com,60,60,0,0.0,4.445,10.61,97.704,17.717,0,0.0,7.337118644067797,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
live.com,60,60,0,0.0,5.114,12.81,133.652,22.416,0,0.0,11.061186440677966,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
twitter.com,60,60,0,0.0,29.708,41.28,149.749,26.181,0,0.0,10.227118644067799,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
twitch.tv,60,59,1,1.6666666666666667,3.78,7.411,79.884,12.031,0,0.0,4.997068965517242,1.6666666666666667,1,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
reddit.com,60,58,2,3.3333333333333335,3.47,12.479,299.243,39.686,0,0.0,15.40333333333333,3.3333333333333335,2,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
office.com,60,60,0,0.0,5.128,13.475,124.231,25.368,0,0.0,12.185593220338983,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
instagram.com,60,60,0,0.0,11.075,21.283,127.161,28.277,0,0.0,13.835593220338982,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
panda.tv,60,60,0,0.0,3.743,11.166,122.767,21.125,0,0.0,9.238983050847455,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
zhanqi.tv,60,60,0,0.0,278.131,304.563,468.885,35.001,0,0.0,24.423728813559322,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
blackboard.stonybrook.edu,60,60,0,0.0,3.191,12.071,187.895,29.24,0,0.0,14.08542372881356,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
messenger.com,60,60,0,0.0,11.42,20.642,127.208,23.941,0,0.0,12.025423728813559,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
classroom.google.com,60,59,1,1.6666666666666667,9.443,21.13,127.317,29.949,0,0.0,13.721206896551722,1.6666666666666667,1,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
chegg.com,60,60,0,0.0,9.139,13.677,113.72,16.357,0,0.0,5.988474576271186,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
coursehero.com,60,60,0,0.0,4.791,8.477,68.642,10.452,0,0.0,5.65542372881356,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
discord.com,60,59,1,1.6666666666666667,4.408,9.607,109.117,17.772,0,0.0,7.75344827586207,1.6666666666666667,1,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
quizlet.com,60,60,0,0.0,4.499,8.587,86.956,13.898,0,0.0,5.357796610169491,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
github.com,60,60,0,0.0,9.214,14.423,93.762,16.061,0,0.0,6.881694915254238,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
psns.cc.stonybrook.edu,60,60,0,0.0,2.49,11.137,153.163,25.946,0,0.0,16.06203389830509,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
stackoverflow.com,60,60,0,0.0,3.681,11.187,147.898,25.356,0,0.0,12.838135593220342,0.0,0,SchomburgA,40.91339,-73.13221,WolfieNet-Secure
