destination,packet_transmit,packet_receive,packet_loss_count,packet_loss_rate,rtt_min,rtt_avg,rtt_max,rtt_mdev,packet_duplicate_count,packet_duplicate_rate,jitter,loss_rate,loss_count,location,latitude,longitude,wifi_name
google.com,40,40,0,0.0,12.882,52.145,279.084,60.841,0,0.0,50.13956410256409,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
youtube.com,40,40,0,0.0,12.678,36.12,190.315,35.736,0,0.0,21.356076923076923,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
tmall.com,40,39,1,2.5,281.716,440.766,762.804,115.48,0,0.0,93.98360526315788,2.5,1,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
facebook.com,40,40,0,0.0,14.917,42.457,172.297,37.21,0,0.0,24.360179487179487,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
qq.com,40,40,0,0.0,251.423,412.584,817.332,140.414,0,0.0,175.14043589743594,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
baidu.com,40,36,4,10.0,222.613,380.004,777.758,117.617,0,0.0,114.7258,10.0,4,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
sohu.com,40,38,2,5.0,219.073,335.477,710.77,100.92,0,0.0,90.89348648648647,5.0,2,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
taobao.com,40,40,0,0.0,228.333,357.277,870.683,154.211,0,0.0,145.41033333333334,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
360.cn,40,37,3,7.5,251.822,394.311,779.475,144.638,0,0.0,83.56513888888888,7.5,3,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
jd.com,40,35,5,12.5,358.743,470.567,766.863,111.497,0,0.0,84.25370588235295,12.5,5,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
amazon.com,40,40,0,0.0,12.488,39.037,182.543,38.719,0,0.0,26.140102564102566,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
yahoo.com,40,40,0,0.0,18.456,63.587,244.147,61.55,0,0.0,32.78720512820513,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
wikipedia.org,40,40,0,0.0,40.199,64.744,172.439,35.029,0,0.0,21.71571794871795,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
weibo.com,40,32,8,20.0,225.882,423.822,756.651,165.611,0,0.0,112.7567741935484,20.0,8,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
sina.com.cn,40,40,0,0.0,222.332,338.696,616.798,99.874,0,0.0,98.4016153846154,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
alipay.com,40,39,1,2.5,226.124,349.204,688.272,100.096,0,0.0,95.69789473684209,2.5,1,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
bing.com,40,40,0,0.0,7.231,35.063,157.658,37.984,0,0.0,24.30494871794872,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
live.com,40,40,0,0.0,8.117,46.359,171.155,50.996,0,0.0,27.523025641025644,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
twitter.com,40,40,0,0.0,32.69,79.534,273.877,60.935,0,0.0,35.09489743589744,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
twitch.tv,40,40,0,0.0,7.209,40.04,160.776,41.987,0,0.0,30.691435897435895,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
reddit.com,40,40,0,0.0,7.427,34.528,151.136,39.923,0,0.0,22.696307692307695,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
office.com,40,40,0,0.0,7.658,47.91,207.376,53.511,0,0.0,33.12664102564102,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
instagram.com,40,40,0,0.0,14.999,55.067,187.48,46.027,0,0.0,29.87407692307692,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
panda.tv,40,40,0,0.0,6.883,35.639,178.57,42.711,0,0.0,25.53069230769231,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
zhanqi.tv,40,39,1,2.5,238.658,382.23,676.257,109.432,0,0.0,90.54671052631579,2.5,1,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
blackboard.stonybrook.edu,40,40,0,0.0,6.771,47.249,359.552,71.063,0,0.0,53.001000000000005,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
messenger.com,40,40,0,0.0,15.691,47.36,169.693,43.516,0,0.0,27.78635897435898,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
classroom.google.com,40,40,0,0.0,12.959,40.967,205.252,42.109,0,0.0,29.07323076923077,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
chegg.com,40,40,0,0.0,12.912,45.623,189.298,48.092,0,0.0,25.482512820512824,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
coursehero.com,40,40,0,0.0,7.773,54.336,233.918,64.724,0,0.0,31.80428205128205,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
discord.com,40,40,0,0.0,7.187,36.369,172.162,39.251,0,0.0,28.54035897435897,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
quizlet.com,40,40,0,0.0,7.587,33.155,149.351,38.484,0,0.0,22.294846153846155,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
github.com,40,40,0,0.0,11.847,60.54,313.101,68.125,0,0.0,47.99056410256409,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
psns.cc.stonybrook.edu,40,40,0,0.0,6.434,30.078,170.168,36.735,0,0.0,21.94348717948718,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
stackoverflow.com,40,40,0,0.0,6.726,36.793,178.504,42.001,0,0.0,27.080410256410268,0.0,0,NorthReadingRoom-F1,40.916034,-73.122723,eduroam
