destination,packet_transmit,packet_receive,packet_loss_count,packet_loss_rate,rtt_min,rtt_avg,rtt_max,rtt_mdev,packet_duplicate_count,packet_duplicate_rate,jitter,loss_rate,loss_count,location,latitude,longitude,wifi_name
google.com,40,40,0,0.0,10.627,18.438,106.763,21.558,0,0.0,7.176923076923078,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
youtube.com,40,40,0,0.0,9.771,12.878,30.947,3.065,0,0.0,2.2323076923076925,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
tmall.com,40,36,4,10.0,262.148,366.806,668.091,66.549,0,0.0,51.857142857142854,10.0,4,NCS120,40.91272,-73.12379,WolfieNet-Secure
facebook.com,40,40,0,0.0,11.824,20.285,106.567,20.115,0,0.0,10.058974358974357,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
qq.com,40,36,4,10.0,269.808,350.091,434.875,36.846,0,0.0,39.42857142857143,10.0,4,NCS120,40.91272,-73.12379,WolfieNet-Secure
baidu.com,40,38,2,5.0,229.362,290.523,385.853,33.879,0,0.0,39.486486486486484,5.0,2,NCS120,40.91272,-73.12379,WolfieNet-Secure
sohu.com,40,22,18,45.0,270.863,325.511,655.679,80.019,0,0.0,81.42857142857143,45.0,18,NCS120,40.91272,-73.12379,WolfieNet-Secure
taobao.com,40,39,1,2.5,266.177,347.83,427.206,39.377,0,0.0,36.68421052631579,2.5,1,NCS120,40.91272,-73.12379,WolfieNet-Secure
360.cn,40,40,0,0.0,261.275,320.746,400.726,39.217,0,0.0,52.64102564102564,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
jd.com,40,31,9,22.5,836.098,901.394,967.036,35.238,0,0.0,45.43333333333333,22.5,9,NCS120,40.91272,-73.12379,WolfieNet-Secure
amazon.com,40,40,0,0.0,9.764,12.117,15.003,1.04,0,0.0,1.2482051282051283,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
yahoo.com,40,40,0,0.0,75.566,78.493,81.678,1.662,0,0.0,1.9307692307692308,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
wikipedia.org,40,40,0,0.0,37.373,39.13,43.471,1.428,0,0.0,1.6769230769230767,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
weibo.com,40,40,0,0.0,219.875,278.001,330.792,33.063,0,0.0,38.666666666666664,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
sina.com.cn,40,33,7,17.5,379.381,425.64,477.99,27.261,0,0.0,33.6875,17.5,7,NCS120,40.91272,-73.12379,WolfieNet-Secure
alipay.com,40,28,12,30.0,303.961,447.158,752.392,89.327,0,0.0,52.81481481481482,30.0,12,NCS120,40.91272,-73.12379,WolfieNet-Secure
bing.com,40,40,0,0.0,5.754,7.026,9.501,0.795,0,0.0,0.8917948717948716,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
live.com,40,40,0,0.0,6.174,8.475,13.59,1.472,0,0.0,1.448974358974359,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
twitter.com,40,40,0,0.0,36.799,38.283,43.063,1.135,0,0.0,1.1871794871794874,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
twitch.tv,40,40,0,0.0,5.311,14.747,43.864,9.725,0,0.0,4.09948717948718,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
reddit.com,40,40,0,0.0,6.04,22.201,53.305,10.222,0,0.0,11.519487179487179,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
office.com,40,40,0,0.0,9.133,24.701,57.11,9.163,0,0.0,9.30923076923077,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
instagram.com,40,40,0,0.0,13.367,35.972,174.366,31.644,0,0.0,17.133333333333336,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
panda.tv,40,40,0,0.0,7.095,23.928,54.126,10.913,0,0.0,12.154358974358974,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
zhanqi.tv,40,37,3,7.5,282.209,389.308,496.743,47.899,0,0.0,40.138888888888886,7.5,3,NCS120,40.91272,-73.12379,WolfieNet-Secure
blackboard.stonybrook.edu,40,40,0,0.0,5.593,14.72,34.066,5.685,0,0.0,6.287692307692308,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
messenger.com,40,40,0,0.0,15.649,29.849,49.218,8.467,0,0.0,10.953846153846154,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
classroom.google.com,40,40,0,0.0,12.239,27.437,53.621,9.68,0,0.0,9.912820512820511,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
chegg.com,40,40,0,0.0,12.866,27.976,55.807,13.032,0,0.0,8.902564102564103,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
coursehero.com,40,40,0,0.0,6.406,7.89,9.373,0.721,0,0.0,0.8964102564102564,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
discord.com,40,40,0,0.0,5.089,8.675,46.62,6.146,0,0.0,3.0492307692307694,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
quizlet.com,40,40,0,0.0,5.741,7.547,9.865,0.879,0,0.0,1.0564102564102562,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
github.com,40,40,0,0.0,10.566,11.673,14.238,0.854,0,0.0,0.9589743589743588,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
psns.cc.stonybrook.edu,40,40,0,0.0,2.967,5.608,7.784,0.993,0,0.0,1.2956410256410256,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
stackoverflow.com,40,40,0,0.0,5.222,6.988,21.003,2.437,0,0.0,1.9079487179487178,0.0,0,NCS120,40.91272,-73.12379,WolfieNet-Secure
