destination,packet_transmit,packet_receive,packet_loss_count,packet_loss_rate,rtt_min,rtt_avg,rtt_max,rtt_mdev,packet_duplicate_count,packet_duplicate_rate,jitter,loss_rate,loss_count,location,latitude,longitude,wifi_name
google.com,40,40,0,0.0,13.095,56.848,181.931,53.261,0,0.0,29.856025641025642,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
youtube.com,40,40,0,0.0,13.099,68.769,234.909,66.716,0,0.0,36.7394358974359,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
tmall.com,40,40,0,0.0,251.053,343.675,530.13,71.882,0,0.0,56.80248717948718,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
facebook.com,40,40,0,0.0,14.435,50.668,229.757,56.071,0,0.0,29.87941025641025,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
qq.com,40,38,2,5.0,285.894,359.134,542.264,68.937,0,0.0,48.599702702702714,5.0,2,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
baidu.com,40,40,0,0.0,217.708,305.084,501.824,73.845,0,0.0,58.09105128205128,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
sohu.com,40,40,0,0.0,219.288,273.68,479.119,56.533,0,0.0,52.30771794871795,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
taobao.com,40,40,0,0.0,268.452,358.219,844.834,104.885,0,0.0,72.76043589743588,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
360.cn,40,40,0,0.0,256.668,342.148,517.106,61.444,0,0.0,45.456307692307696,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
jd.com,40,40,0,0.0,227.938,339.668,513.614,75.544,0,0.0,57.861615384615384,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
amazon.com,40,40,0,0.0,11.502,38.544,189.538,35.208,0,0.0,20.339615384615385,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
yahoo.com,40,40,0,0.0,15.902,49.087,188.759,48.799,0,0.0,26.058435897435896,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
wikipedia.org,40,40,0,0.0,39.094,79.078,271.61,59.887,0,0.0,32.12507692307692,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
weibo.com,40,40,0,0.0,225.017,272.28,388.052,49.537,0,0.0,41.58325641025641,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
sina.com.cn,40,40,0,0.0,218.152,265.626,396.869,48.819,0,0.0,37.86864102564103,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
alipay.com,40,40,0,0.0,233.307,314.223,581.155,94.721,0,0.0,52.50148717948717,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
bing.com,40,40,0,0.0,8.276,38.706,163.229,44.248,0,0.0,25.703487179487183,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
live.com,40,40,0,0.0,8.845,33.308,165.741,40.383,0,0.0,22.90707692307692,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
twitter.com,40,40,0,0.0,33.986,68.884,185.523,44.559,0,0.0,27.384589743589743,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
twitch.tv,40,40,0,0.0,7.105,42.51,191.709,52.586,0,0.0,26.04064102564103,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
reddit.com,40,40,0,0.0,7.462,44.052,196.285,47.638,0,0.0,28.45994871794872,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
office.com,40,40,0,0.0,9.124,36.608,306.869,55.761,0,0.0,31.242307692307694,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
instagram.com,40,40,0,0.0,14.872,62.917,256.53,62.195,0,0.0,32.37020512820512,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
panda.tv,40,40,0,0.0,7.1,60.034,209.138,59.709,0,0.0,31.650384615384617,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
zhanqi.tv,40,40,0,0.0,252.88,325.836,529.437,69.692,0,0.0,51.85994871794871,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
blackboard.stonybrook.edu,40,40,0,0.0,5.957,38.914,292.66,57.277,0,0.0,36.021153846153844,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
messenger.com,40,40,0,0.0,15.501,51.652,199.599,53.18,0,0.0,27.313461538461542,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
classroom.google.com,40,40,0,0.0,12.822,46.278,181.818,44.254,0,0.0,29.243948717948715,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
chegg.com,40,40,0,0.0,7.692,36.39,192.822,48.279,0,0.0,26.07923076923077,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
coursehero.com,40,40,0,0.0,7.663,29.409,149.932,37.495,0,0.0,21.21487179487179,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
discord.com,40,40,0,0.0,8.012,47.218,319.378,70.749,0,0.0,36.51741025641025,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
quizlet.com,40,40,0,0.0,6.828,43.794,274.587,57.381,0,0.0,31.598820512820513,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
github.com,40,40,0,0.0,13.319,54.814,298.663,67.039,0,0.0,38.322538461538464,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
psns.cc.stonybrook.edu,40,40,0,0.0,4.244,26.95,160.982,36.589,0,0.0,22.203538461538464,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
stackoverflow.com,40,40,0,0.0,6.799,34.494,220.917,47.392,0,0.0,28.062871794871807,0.0,0,StudentUnion-F2,40.917092,-73.122437,WolfieNet-Secure
